date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:43:47	163997/163997	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:43:59%20GMT	https://dienhoa24gio.com/hoa/4396/hoa-tang-sinh-nhat-g652.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa/4396/hoa-tang-sinh-nhat-g652.html	(from https://dienhoa24gio.com/)
08:43:47	99708/99708	---M--	200	added ('OK')	image/jpeg	etag:%22f3331bf315dad71:0%22	https://dienhoa24gio.com/Admin/imgProducts/Giohoasinhnhat-T1102_nho.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/Giohoasinhnhat-T1102_nho.jpg	(from https://dienhoa24gio.com/)
08:43:48	165923/165923	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:00%20GMT	https://dienhoa24gio.com/hoa/4289/hoa-sinh-nhat-g600.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa/4289/hoa-sinh-nhat-g600.html	(from https://dienhoa24gio.com/)
08:43:48	109211/109211	---M--	200	added ('OK')	image/jpeg	etag:%2216abb9771a72d61:0%22	https://dienhoa24gio.com/Admin/imgProducts/giohoatuoi2020-1_nho.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/giohoatuoi2020-1_nho.jpg	(from https://dienhoa24gio.com/)
08:43:49	176757/176757	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:00%20GMT	https://dienhoa24gio.com/hoa/4113/bo-hoa-tang-sinh-nhat-hb359.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa/4113/bo-hoa-tang-sinh-nhat-hb359.html	(from https://dienhoa24gio.com/)
08:43:49	15040/15040	---M--	200	added ('OK')	image/jpeg	etag:%22ceb88d2b18c0d31:0%22	https://dienhoa24gio.com/Admin/imgProducts/bohoahongdonhap_nho.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/bohoahongdonhap_nho.jpg	(from https://dienhoa24gio.com/)
08:43:49	168859/168859	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:01%20GMT	https://dienhoa24gio.com/hoa/4517/bo-hoa-hong-do-hb613---dienhoa24h.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa/4517/bo-hoa-hong-do-hb613---dienhoa24h.html	(from https://dienhoa24gio.com/)
08:43:49	91497/91497	---M--	200	added ('OK')	image/jpeg	etag:%223bc144f6df1bd81:0%22	https://dienhoa24gio.com/Admin/imgProducts/Bohoa2T22022_nho.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/Bohoa2T22022_nho.jpg	(from https://dienhoa24gio.com/)
08:43:50	172481/172481	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:01%20GMT	https://dienhoa24gio.com/hoa/4288/bo-hoa-sinh-nhat-hb588.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa/4288/bo-hoa-sinh-nhat-hb588.html	(from https://dienhoa24gio.com/)
08:43:50	95924/95924	---M--	200	added ('OK')	image/jpeg	etag:%22c96e10931472d61:0%22	https://dienhoa24gio.com/Admin/imgProducts/bohoatuoi2020-1_nho.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/bohoatuoi2020-1_nho.jpg	(from https://dienhoa24gio.com/)
08:43:51	172024/172024	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:03%20GMT	https://dienhoa24gio.com/hoa/4420/gio-hoa-sinh-nhat-dep-g671.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa/4420/gio-hoa-sinh-nhat-dep-g671.html	(from https://dienhoa24gio.com/)
08:43:51	118946/118946	---M--	200	added ('OK')	image/jpeg	etag:%225acb5bae8d71:0%22	https://dienhoa24gio.com/Admin/imgProducts/hoasinhnhat-T122021-03_nho.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/hoasinhnhat-T122021-03_nho.jpg	(from https://dienhoa24gio.com/)
08:43:51	177742/177742	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:03%20GMT	https://dienhoa24gio.com/hoa/4486/hoa-khai-truong-kt185.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa/4486/hoa-khai-truong-kt185.html	(from https://dienhoa24gio.com/)
08:43:51	98052/98052	---M--	200	added ('OK')	image/jpeg	etag:%221a1367d22ff2d71:0%22	https://dienhoa24gio.com/Admin/imgProducts/hoakhaitruongT1221-02A_nho.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/hoakhaitruongT1221-02A_nho.jpg	(from https://dienhoa24gio.com/)
08:43:52	177875/177875	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:04%20GMT	https://dienhoa24gio.com/hoa/4186/hoa-khai-truong-kt157.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa/4186/hoa-khai-truong-kt157.html	(from https://dienhoa24gio.com/)
08:43:52	18417/18417	---M--	200	added ('OK')	image/jpeg	etag:%22be52c090bbabd41:0%22	https://dienhoa24gio.com/Admin/imgProducts/hoakhaitruongt1-2019_nho.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/hoakhaitruongt1-2019_nho.jpg	(from https://dienhoa24gio.com/)
08:43:52	183182/183182	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:04%20GMT	https://dienhoa24gio.com/hoa/4029/hoa-chuc-mung-kt97.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa/4029/hoa-chuc-mung-kt97.html	(from https://dienhoa24gio.com/)
08:43:52	15752/15752	---M--	200	added ('OK')	image/jpeg	etag:%221393b8f53b99d21:0%22	https://dienhoa24gio.com/Admin/imgProducts/Langhoachucmung-hd2017_nho.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/Langhoachucmung-hd2017_nho.jpg	(from https://dienhoa24gio.com/)
08:43:53	183398/183398	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:05%20GMT	https://dienhoa24gio.com/hoa/4412/hoa-khai-truong-kt180.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa/4412/hoa-khai-truong-kt180.html	(from https://dienhoa24gio.com/)
08:43:53	70010/70010	---M--	200	added ('OK')	image/jpeg	etag:%22ff3d77960dfd71:0%22	https://dienhoa24gio.com/Admin/imgProducts/hoakhaiturongdep_T11-01_nho.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/hoakhaiturongdep_T11-01_nho.jpg	(from https://dienhoa24gio.com/)
08:43:53	185805/185805	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:05%20GMT	https://dienhoa24gio.com/hoa/4133/hoa-khai-truong-dep-kt151.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa/4133/hoa-khai-truong-dep-kt151.html	(from https://dienhoa24gio.com/)
08:43:53	78402/78402	---M--	200	added ('OK')	image/jpeg	etag:%22267aae8b068d71:0%22	https://dienhoa24gio.com/Admin/imgProducts/hoakhaitruong2021T6750NHo.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/hoakhaitruong2021T6750NHo.jpg	(from https://dienhoa24gio.com/)
08:43:54	188378/188378	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:06%20GMT	https://dienhoa24gio.com/hoa/4362/hoa-khai-truong-kt175.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa/4362/hoa-khai-truong-kt175.html	(from https://dienhoa24gio.com/)
08:43:54	10466/10466	---M--	200	added ('OK')	image/jpeg	etag:%2276e19fbb8a69d71:0%22	https://dienhoa24gio.com/Admin/imgProducts/hoakhaitruongT621T1Nho.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/hoakhaitruongT621T1Nho.jpg	(from https://dienhoa24gio.com/)
08:43:54	187030/187030	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:07%20GMT	https://dienhoa24gio.com/hoa/4413/hoa-khai-truong-kt181.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa/4413/hoa-khai-truong-kt181.html	(from https://dienhoa24gio.com/)
08:43:55	81902/81902	---M--	200	added ('OK')	image/jpeg	etag:%22688d8c3e75dfd71:0%22	https://dienhoa24gio.com/Admin/imgProducts/hoakhaiturongdep_T11-02_nho.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/hoakhaiturongdep_T11-02_nho.jpg	(from https://dienhoa24gio.com/)
08:43:55	190001/190001	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:07%20GMT	https://dienhoa24gio.com/hoa/4368/hoa-khai-truong-kt177.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa/4368/hoa-khai-truong-kt177.html	(from https://dienhoa24gio.com/)
08:43:55	11988/11988	---M--	200	added ('OK')	image/jpeg	etag:%2297dfa2b586ad71:0%22	https://dienhoa24gio.com/Admin/imgProducts/hoakhaitruongVin3s2021Nho.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/hoakhaitruongVin3s2021Nho.jpg	(from https://dienhoa24gio.com/)
08:43:56	205537/205537	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:08%20GMT	https://dienhoa24gio.com/hoa/1736/vong-hoa-chia-buon-mau-tim-vh08.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa/1736/vong-hoa-chia-buon-mau-tim-vh08.html	(from https://dienhoa24gio.com/)
08:43:56	86078/86078	---M--	200	added ('OK')	image/jpeg	etag:%22f379383670f8d51:0%22	https://dienhoa24gio.com/Admin/imgProducts/vonghoa7_nho.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/vonghoa7_nho.jpg	(from https://dienhoa24gio.com/)
08:43:56	120591/120591	---M--	200	added ('OK')	image/jpeg	etag:%2285274ae52f0d71:0%22	https://dienhoa24gio.com/Admin/imgProducts/hoachiabuon21-09_nho.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/hoachiabuon21-09_nho.jpg	(from https://dienhoa24gio.com/)
08:43:57	204458/204458	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:08%20GMT	https://dienhoa24gio.com/hoa/4482/hoa-chia-buon-cb209.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa/4482/hoa-chia-buon-cb209.html	(from https://dienhoa24gio.com/)
08:43:57	208735/208735	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:09%20GMT	https://dienhoa24gio.com/hoa/1408/vong-hoa-tang-mau-tim.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa/1408/vong-hoa-tang-mau-tim.html	(from https://dienhoa24gio.com/)
08:43:57	83830/83830	---M--	200	added ('OK')	image/jpeg	etag:%22e7f9ee279f8d51:0%22	https://dienhoa24gio.com/Admin/imgProducts/00001a6_nho.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/00001a6_nho.jpg	(from https://dienhoa24gio.com/)
08:43:58	14729/14729	---M--	200	added ('OK')	image/jpeg	etag:%2250792a25ba67d21:0%22	https://dienhoa24gio.com/Admin/imgProducts/hoa-chia-buon-dienhoa24gio-1_nho.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/hoa-chia-buon-dienhoa24gio-1_nho.jpg	(from https://dienhoa24gio.com/)
08:43:58	207802/207802	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:09%20GMT	https://dienhoa24gio.com/hoa/3949/hoa-tang-le-hoa-dam-tang-cb40.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa/3949/hoa-tang-le-hoa-dam-tang-cb40.html	(from https://dienhoa24gio.com/)
08:43:58	96846/96846	---M--	200	added ('OK')	image/jpeg	etag:%22411ad65b2f0d71:0%22	https://dienhoa24gio.com/Admin/imgProducts/hoachiabuon21-08_nho.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/hoachiabuon21-08_nho.jpg	(from https://dienhoa24gio.com/)
08:43:59	207131/207131	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:11%20GMT	https://dienhoa24gio.com/hoa/4481/hoa-chia-buon-v.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa/4481/hoa-chia-buon-v.html	(from https://dienhoa24gio.com/)
08:43:59	209093/209093	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:11%20GMT	https://dienhoa24gio.com/hoa/4383/vong-hoa-chia-buon-cb197.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa/4383/vong-hoa-chia-buon-cb197.html	(from https://dienhoa24gio.com/)
08:43:59	8876/8876	---M--	200	added ('OK')	image/jpeg	etag:%22df98eccc26cd71:0%22	https://dienhoa24gio.com/Admin/imgProducts/Hoachiabuon2021T6T204Nho.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/Hoachiabuon2021T6T204Nho.jpg	(from https://dienhoa24gio.com/)
08:43:59	210732/210732	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:12%20GMT	https://dienhoa24gio.com/hoa/4379/hoa-chia-buon-cb193.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa/4379/hoa-chia-buon-cb193.html	(from https://dienhoa24gio.com/)
08:43:59	11487/11487	---M--	200	added ('OK')	image/jpeg	etag:%2264e23c8716cd71:0%22	https://dienhoa24gio.com/Admin/imgProducts/Hoachiabuon2021T6T201Nho.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/Hoachiabuon2021T6T201Nho.jpg	(from https://dienhoa24gio.com/)
08:44:00	9985/9985	---M--	200	added ('OK')	image/jpeg	etag:%222726ca96f86bd71:0%22	https://dienhoa24gio.com/Admin/imgProducts/hoachiabuon21T6T201Nho.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/hoachiabuon21T6T201Nho.jpg	(from https://dienhoa24gio.com/)
08:44:00	215084/215084	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:12%20GMT	https://dienhoa24gio.com/hoa/4378/hoa-chia-buon-cb192.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa/4378/hoa-chia-buon-cb192.html	(from https://dienhoa24gio.com/)
08:44:00	11898/11898	---M--	200	added ('OK')	image/jpeg	etag:%22141877ac6a78d31:0%22	https://dienhoa24gio.com/Admin/imgProducts/hodiepaaa-compressor_nho.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/hodiepaaa-compressor_nho.jpg	(from https://dienhoa24gio.com/)
08:44:01	199873/199873	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:13%20GMT	https://dienhoa24gio.com/hoa/4101/hoa-lan-ho-diep-38.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa/4101/hoa-lan-ho-diep-38.html	(from https://dienhoa24gio.com/)
08:44:01	200426/200426	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:13%20GMT	https://dienhoa24gio.com/hoa/4074/hoa-lan-ho-diep-15.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa/4074/hoa-lan-ho-diep-15.html	(from https://dienhoa24gio.com/)
08:44:01	23167/23167	---M--	200	added ('OK')	image/jpeg	etag:%22d06651487175d31:0%22	https://dienhoa24gio.com/Admin/imgProducts/chau-lan-ho-diep-mau-vang-1468546417_nho-compressor.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/chau-lan-ho-diep-mau-vang-1468546417_nho-compressor.jpg	(from https://dienhoa24gio.com/)
08:44:02	24863/24863	---M--	200	added ('OK')	image/jpeg	etag:%22c47e454a7175d31:0%22	https://dienhoa24gio.com/Admin/imgProducts/hoa-lan-ho-diep5_nho-compressor.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/hoa-lan-ho-diep5_nho-compressor.jpg	(from https://dienhoa24gio.com/)
08:44:02	202012/202012	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:14%20GMT	https://dienhoa24gio.com/hoa/4097/hoa-lan-ho-diep-33.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa/4097/hoa-lan-ho-diep-33.html	(from https://dienhoa24gio.com/)
08:44:02	204434/204434	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:14%20GMT	https://dienhoa24gio.com/hoa/4092/hoa-lan-ho-diep-30.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/hoa/4092/hoa-lan-ho-diep-30.html	(from https://dienhoa24gio.com/)
08:44:02	13919/13919	---M--	200	added ('OK')	image/jpeg	etag:%22d0d3a04a7175d31:0%22	https://dienhoa24gio.com/Admin/imgProducts/hoalanhodiep-2_nho-compressor.jpg	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Admin/imgProducts/hoalanhodiep-2_nho-compressor.jpg	(from https://dienhoa24gio.com/)
08:44:02	11728/11728	---M--	200	added ('OK')	image\jpeg	date:Tue,%2014%20Jun%202022%2001:44:15%20GMT	https://dienhoa24gio.com/img/sidebar-1.jpg.ashx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/img/sidebar-1.jpg	(from https://dienhoa24gio.com/)
08:44:03	146328/146328	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:15%20GMT	https://dienhoa24gio.com/News/7631/top-nhung-mau-hoa-sinh-nhat-hot-nhat---dienhoa24giocom.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/News/7631/top-nhung-mau-hoa-sinh-nhat-hot-nhat---dienhoa24giocom.html	(from https://dienhoa24gio.com/)
08:44:03	134507/134507	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:15%20GMT	https://dienhoa24gio.com/News/7636/mau-hoa-sinh-nhat-dep-nhat-tang-ngay---dienhoa24giocom.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/News/7636/mau-hoa-sinh-nhat-dep-nhat-tang-ngay---dienhoa24giocom.html	(from https://dienhoa24gio.com/)
08:44:04	135181/135181	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:15%20GMT	https://dienhoa24gio.com/News/7637/shop-hoa-sinh-nhat-hot-nhat-ha-noi.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/News/7637/shop-hoa-sinh-nhat-hot-nhat-ha-noi.html	(from https://dienhoa24gio.com/)
08:44:04	132907/132907	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:16%20GMT	https://dienhoa24gio.com/News/7638/top-hoa-sinh-nhat-hot-dep-nhat.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/News/7638/top-hoa-sinh-nhat-hot-dep-nhat.html	(from https://dienhoa24gio.com/)
08:44:04	133424/133424	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:16%20GMT	https://dienhoa24gio.com/News/7639/hinh-anh-nhung-mau-hoa-sinh-nhat-hot-tren-mang.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/News/7639/hinh-anh-nhung-mau-hoa-sinh-nhat-hot-tren-mang.html	(from https://dienhoa24gio.com/)
08:44:04	11237/11237	---M--	200	added ('OK')	image\jpeg	date:Tue,%2014%20Jun%202022%2001:44:16%20GMT	https://dienhoa24gio.com/img/sidebar-2.jpg.ashx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/img/sidebar-2.jpg	(from https://dienhoa24gio.com/)
08:44:05	24997/24997	---M--	200	added ('OK')	image\gif	date:Tue,%2014%20Jun%202022%2001:44:16%20GMT	https://dienhoa24gio.com/img/sidebar-3.gif.ashx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/img/sidebar-3.gif	(from https://dienhoa24gio.com/)
08:44:05	146954/146954	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:17%20GMT	https://dienhoa24gio.com/News/3380/khoa-hoc-cam-hoa-nghe-thuat-chuyen-nghiep.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/News/3380/khoa-hoc-cam-hoa-nghe-thuat-chuyen-nghiep.html	(from https://dienhoa24gio.com/)
08:44:05	132457/132457	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:17%20GMT	https://dienhoa24gio.com/lien-he.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/lien-he-2.html	(from https://dienhoa24gio.com/)
08:44:06	137219/137219	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:17%20GMT	https://dienhoa24gio.com/News/916/quy-trinh-chuyen-phat-dien-hoa.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/News/916/quy-trinh-chuyen-phat-dien-hoa.html	(from https://dienhoa24gio.com/)
08:44:06	58176/58176	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:17%20GMT	https://dienhoa24gio.com/Dang-ky.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Dang-ky.html	(from https://dienhoa24gio.com/)
08:44:06	9675/9675	---M--	200	added ('OK')	image\png	date:Tue,%2014%20Jun%202022%2001:44:18%20GMT	https://dienhoa24gio.com/img/dk.png.ashx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/img/dk.png	(from https://dienhoa24gio.com/)
08:44:07	2319/2319	---M--	200	added ('OK')	image/png	etag:%227c6c234e0ebca1:0%22	http://images.dmca.com/Badges/dmca_protected_sml_120b.png?ID=f451d1e0-9754-4395-95de-26793b2779e9	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/images.dmca.com/Badges/dmca_protected_sml_120b9bc4.png	(from https://dienhoa24gio.com/)
08:44:07	465/465	---M-Z	200	added ('OK')	application/javascript	etag:%2226b181f16d28d51:0%22	http://images.dmca.com/Badges/DMCABadgeHelper.min.js	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/images.dmca.com/Badges/DMCABadgeHelper.min.js	(from https://dienhoa24gio.com/)
08:44:08	172991/172991	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:20%20GMT	https://dienhoa24gio.com/dien-hoa-viet-nam/23/dien-hoa-dong-nai.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/dien-hoa-viet-nam/23/dien-hoa-dong-nai.html	(from https://dienhoa24gio.com/)
08:44:08	176033/176033	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:20%20GMT	https://dienhoa24gio.com/dien-hoa-viet-nam/14/dien-hoa-binh-duong.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/dien-hoa-viet-nam/14/dien-hoa-binh-duong.html	(from https://dienhoa24gio.com/)
08:44:08	179895/179895	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:20%20GMT	https://dienhoa24gio.com/dien-hoa-viet-nam/42/dien-hoa-nghe-an.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/dien-hoa-viet-nam/42/dien-hoa-nghe-an.html	(from https://dienhoa24gio.com/)
08:44:09	177390/177390	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:20%20GMT	https://dienhoa24gio.com/dien-hoa-viet-nam/5/dien-hoa-hai-phong.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/dien-hoa-viet-nam/5/dien-hoa-hai-phong.html	(from https://dienhoa24gio.com/)
08:44:09	172498/172498	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:21%20GMT	https://dienhoa24gio.com/Dien-hoa-viet-nam.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/Dien-hoa-viet-nam.html	(from https://dienhoa24gio.com/)
08:44:09	140697/140697	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2001:44:21%20GMT	https://dienhoa24gio.com/News/1912/dich-vu-gui-dien-hoa-tai-sai-gon-gia-re.aspx	D:/BaiTapLonWeb/DienHoa24h/order%20flowers%20fast/dienhoa24gio.com/News/1912/dich-vu-gui-dien-hoa-tai-sai-gon-gia-re.html	(from https://dienhoa24gio.com/)
